"date","title","source","url","file","keywords_matched","status","approved_by","approved_date","applied_by","applied_date","done_date","notes"
"2026-08-17 13:38","2 GEM/2026/B/7794116 Open on GeM BidPlus 20-Jul-2026 10-Aug-2026 Expiring Soon Layer 3 Managed Network Switches (Core/Di","NICSI GeM Bids","https://www.nicsi.com/nicsi/pdfs/gem-bids/23072026/GeM-Bidding-9614827.pdf","c:\Users\Samir\Desktop\RFP\downloads\2 GEM2026B7794116 Open on GeM BidPlus 20-Jul-2026 10-Aug-2026 Expiring Soon Layer 3 Managed Network Switches (CoreDi_1.pdf","firewall","","","","","","",""
"2026-08-17 13:38","3 GEM/2026/B/7844406 Open on GeM BidPlus 10-Aug-2026 10-Aug-2026 Expiring Soon Hiring of Agency for IT Projects - Milest","NICSI GeM Bids","https://www.nicsi.com/nicsi/pdfs/gem-bids/03082026/GeM-Bidding-9672616.pdf","c:\Users\Samir\Desktop\RFP\downloads\3 GEM2026B7844406 Open on GeM BidPlus 10-Aug-2026 10-Aug-2026 Expiring Soon Hiring of Agency for IT Projects - Milest_1.pdf","IT project","","","","","","",""
"2026-08-17 13:38","4 GEM/2026/B/7800224 Open on GeM BidPlus 10-Aug-2026 10-Aug-2026 Expiring Soon Enterprise Storage Area Network (SAN) Sto","NICSI GeM Bids","https://www.nicsi.com/nicsi/pdfs/gem-bids/03082026/GeM-Bidding-9621675.pdf","c:\Users\Samir\Desktop\RFP\downloads\4 GEM2026B7800224 Open on GeM BidPlus 10-Aug-2026 10-Aug-2026 Expiring Soon Enterprise Storage Area Network (SAN) Sto_1.pdf","ERP","done","mohan","2026-08-28","samira","2026-08-28","2026-08-28","test"
"2026-08-25 12:03","1 GEM/2026/B/7883461 Open on GeM BidPlus 11-08-2026 01-09-2026 6:00 PM gateway firewall security with access agent, HA t","NICSI GeM Bids","https://www.nicsi.com/nicsi/pdfs/gem-bids/13082026/GeM-Bidding-9716981.pdf","c:\Users\Samir\Desktop\RFP\downloads\1 GEM2026B7883461 Open on GeM BidPlus 11-08-2026 01-09-2026 600 PM gateway firewall security with access agent HA t_1.pdf","firewall","","","","","","",""
"2026-08-31 12:32","3 GEM/2026/B/7886237 Open on GeM BidPlus 07-08-2026 28-08-2026 6:00 PM Expiring Soon Desktop, Webcamera, Slap Scanner, B","NICSI GeM Bids","https://www.nicsi.com/nicsi/pdfs/gem-bids/13082026/GeM-Bidding-9720049.pdf","C:\Users\Samir\Desktop\RFP\downloads\3 GEM2026B7886237 Open on GeM BidPlus 07-08-2026 28-08-2026 600 PM Expiring Soon Desktop Webcamera Slap Scanner B_1.pdf","desktop, scanner","","","","","","",""
"2026-09-01 11:14","INVITATION OF EXPRESSION OF INTEREST (EoI) FOR EMPANELMENT OF METER DATA MANAGEMENT SYSTEM (MDMS) PROVIDER and SYSTEM INTEGRATION SERVICES FOR ADVANCE METERING INFRASTRUCTURE (AMI) PREPAID SOLUTION","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/EOI_for_MDMS_04062024.pdf","C:\Users\Samir\Desktop\RFP\downloads\INVITATION OF EXPRESSION OF INTEREST (EoI) FOR EMPANELMENT OF METER DATA MANAGEMENT SYSTEM (MDMS) PROVIDER and SYSTEM IN_1.pdf","system integration","","","","","","",""
"2026-09-01 11:14","Appointment of System Integrator (SI) for implementation of Utility Billing system in Ladakh Power Development Department (LPDD) under SaaS model” vide Gem bid number GEM/2024/B/4754298 Dated 09-03-2024.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding_6193089.pdf","C:\Users\Samir\Desktop\RFP\downloads\Appointment of System Integrator (SI) for implementation of Utility Billing system in Ladakh Power Development Departmen_1.pdf","SaaS","","","","","","",""
"2026-09-01 11:14","Notice Tender for Appointment of System Integrator (SI) for implementation of Utility Billing system in Ladakh Power Development Department (LPDD) under SaaS model”.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM_Bidding_6032956.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice Tender for Appointment of System Integrator (SI) for implementation of Utility Billing system in Ladakh Power Dev_1.pdf","SaaS","","","","","","",""
"2026-09-01 11:14","Notice Tender for SELECTION OF SYSTEM INTEGRATOR (SI) FOR DESIGN, DEVELOPMENT, CUSTOMIZATION, CONFIGURATION, HOSTING & MAINTENANCE OF WEB & MOBILE BASED IT SOLUTION FOR ENTERPRISE RESOURCE PLANNING (ERP) in RECPDCL.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-5485441_ERP.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice Tender for SELECTION OF SYSTEM INTEGRATOR (SI) FOR DESIGN DEVELOPMENT CUSTOMIZATION CONFIGURATION HOSTING  MAINTE_2.pdf","ERP","","","","","","",""
"2026-09-01 11:14","Appointment of Service Provider (SP) for Providing Cloud hosting Space & Managed Services and Operations & Maintenance Support in MeitY Empaneled Cloud Server DC for UPPCL Web Applications & Portals on GeM portal only.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-3268735.pdf","C:\Users\Samir\Desktop\RFP\downloads\Appointment of Service Provider (SP) for Providing Cloud hosting Space  Managed Services and Operations  Maintenance Sup_1.pdf","managed services, server","","","","","","",""
"2026-09-01 11:14","Purchase of Laptop with Licensed Microsoft Office 2021 with outlook or higher from GeM portal only.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-4561219.pdf","C:\Users\Samir\Desktop\RFP\downloads\Purchase of Laptop with Licensed Microsoft Office 2021 with outlook or higher from GeM portal only._1.pdf","laptop","","","","","","",""
"2026-09-01 11:14","RFP for Appointment of System Integrator for Design, Development, Implementation and O&M of RMS Solution, Customer Call Center, SMS Gateway, OMS & WFM and Web & Android Based Mobile Application Software for Photo Spot Billing & Collection System for 60,000 endpoints in UT of Ladakh  on the guidelines issued for issuance of Smart Metering RfP through GeM Portal.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-3845009_published.pdf","C:\Users\Samir\Desktop\RFP\downloads\RFP for Appointment of System Integrator for Design Development Implementation and OM of RMS Solution Customer Call Cent_1.pdf","software, O&M","","","","","","",""
"2026-09-01 11:14","Procurement of AIO Desktop Computers with Pre-Installed Microsoft Office Software from GeM portal.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-3836839.pdf","C:\Users\Samir\Desktop\RFP\downloads\Procurement of AIO Desktop Computers with Pre-Installed Microsoft Office Software from GeM portal._1.pdf","software, computer, desktop","","","","","","",""
"2026-09-01 11:14","Procurement of AIO Desktop Computers with Pre-Installed Microsoft Office Software from GeM portal.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-3028830.pdf","C:\Users\Samir\Desktop\RFP\downloads\Procurement of AIO Desktop Computers with Pre-Installed Microsoft Office Software from GeM portal._2.pdf","software, computer, desktop","","","","","","",""
"2026-09-01 11:14","Procurement of Cloud Hosting Space Managed Services And Operations Maintenance Support For Licensed Tally ERP 9 Software In MeitY Empaneled Cloud Server (DC With Backup And DR Services) For 20 Nos Of Remote Client Users from GeM Portal.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-2649697.pdf","C:\Users\Samir\Desktop\RFP\downloads\Procurement of Cloud Hosting Space Managed Services And Operations Maintenance Support For Licensed Tally ERP 9 Software_1.pdf","managed services, software, ERP, server","","","","","","",""
"2026-09-01 11:14","Procurement of All In One (AIO) Desktop Computers with Microsoft Office from GeM portal.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-2622331.pdf","C:\Users\Samir\Desktop\RFP\downloads\Procurement of All In One (AIO) Desktop Computers with Microsoft Office from GeM portal._1.pdf","computer, desktop","","","","","","",""
"2026-09-01 11:14","Procurement of Annual Maintenance Service - Desktops, Laptops and
Peripherals from GeM Portal.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/GeM-Bidding-2618483.pdf","","annual maintenance, laptop, desktop","","","","","","",""
"2026-09-01 11:14","Cancellation  Notice","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/CancellationNoticeToTenderNo598.pdf","C:\Users\Samir\Desktop\RFP\downloads\Cancellation  Notice_1.pdf","SOC","","","","","","",""
"2026-09-01 11:14","Notice Inviting Expression Of Interest (EOI)(Invited Through E-Tendering Mode Only) For Expression Of Interest From Consultant For Carrying Out Environment And Social Safeguard Management Of Linear Infrastructure Projects Funded By Multilateral/bilateral Funding Agencies","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/EoIDocumentTenderNo3572.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice Inviting Expression Of Interest (EOI)(Invited Through E-Tendering Mode Only) For Expression Of Interest From Cons_1.pdf","SOC","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (ONLY THROUGH E-TENDERING MODE) (Limited to Agencies as per list enclosed as Annexure-VIII) for SELECTION OF AGENCIES FOR BASE LINE SURVEY IN ALL GRAM PANCHAYATs OF 35 DISTRICT of UTTAR PRADESH TO IMPLEMENT JAL JEEVAN MISSION","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocumentTenderNo889.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (ONLY THROUGH E-TENDERING MODE) (Limited to Agencies as per list enclosed as Annexure-VIII) for S_1.pdf","ERP","","","","","","",""
"2026-09-01 11:14","Request for Proposal (RFP) (ONLY THROUGH E-TENDERING MODE) for Providing Cloud Hosting Space Managed services and Operations and Maintenance Support for RECPDCL web applications and portals along with rate contract initially for one year and extendable up to additional 2 years","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/RFPDocument.pdf","C:\Users\Samir\Desktop\RFP\downloads\Request for Proposal (RFP) (ONLY THROUGH E-TENDERING MODE) for Providing Cloud Hosting Space Managed services and Operat_1.pdf","managed services","","","","","","",""
"2026-09-01 11:14","Request for Proposal (RFP) (ONLY THROUGH E-TENDERING MODE) For Supply, Installation, Commissioning and Three Year’s OEM On-Site Comprehensive Warranty Maintenance of Laptops for RECPDCL.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/TenderDocumentLaptopNo641.pdf","C:\Users\Samir\Desktop\RFP\downloads\Request for Proposal (RFP) (ONLY THROUGH E-TENDERING MODE) For Supply Installation Commissioning and Three Years OEM On-_1.pdf","laptop","","","","","","",""
"2026-09-01 11:14","Notice Inviting Expression Of interest (EOI) (Invited through e-Tendering mode only) For Empanelment of Agencies on turnkey basis to carry out design, engineering, manufacturing, type testing or get it type tested, supplying, commissioning or supervising commissioning and O&M for 5 years of electrical vehicle charging stations across PAN India.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/EoIDocument09042019.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice Inviting Expression Of interest (EOI) (Invited through e-Tendering mode only) For Empanelment of Agencies on turn_1.pdf","O&M","","","","","","",""
"2026-09-01 11:14","Financial Bid invited through e-Tendering mode only (Limited to agencies as per list of empaneled agencies enclosed in “Annexure- V”) for Supply, Installation, Commissioning and Three Years On-Site Comprehensive Warranty Maintenance of Desktop Computers, Printers, UPS and other related items for RECPDCL Offices at various locations in India.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/RECPDCLDesktopUPSPrinterTenderDocument.pdf","C:\Users\Samir\Desktop\RFP\downloads\Financial Bid invited through e-Tendering mode only (Limited to agencies as per list of empaneled agencies enclosed in A_1.pdf","computer, desktop, UPS, printer","","","","","","",""
"2026-09-01 11:14","Tender cancellation notice","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/CancellationNoticeToTenderNo3571.pdf","C:\Users\Samir\Desktop\RFP\downloads\Tender cancellation notice_1.pdf","computer, desktop, UPS, printer","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for Providing Onsite Facilities Management Services and On-Site Comprehensive Maintenance AMC for ICT Infrastructure at RECPDCL Corporate Office for a period of one year","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/FinalNITDocumentRECPDCLCOAMC.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for Providing Onsite Facilities Management Services and O_1.pdf","AMC","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for Full turnkey contract for CONSTRUCTION OF 11KV LINE INSTALLATION/ AUGMENTATION OF DISTRIBUTION TRANSFORMERS ALONG WITH OTHER ASSOCIATED WORKS IN LEH & KARGIL TOWNS ON TURNKEY BASIS UNDER R-APDRP PART-B.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/FinalNIT963.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for Full turnkey contract for CONSTRUCTION OF 11KV LINE I_1.pdf","SOC","","","","","","",""
"2026-09-01 11:14","Notice Inviting Rate Contract (Invited through e-Tendering mode only) for Turnkey Execution of deposit work including Supply, Erection, Commissioning, Project Management, Design, Engineering, Inspection and supervision of work for providing 66 kV transmission Line to upcoming 66 KV Grid substation along with associated 66 KV line Bays at Raipur Kalan, UT Chandigarh for Chandigarh Electricity Department (CED), Chandigarh.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITRaipurKalan.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice Inviting Rate Contract (Invited through e-Tendering mode only) for Turnkey Execution of deposit work including Su_1.pdf","SOC","","","","","","",""
"2026-09-01 11:14","NOTICE INVITING TENDER (Tender invited through e-Tendering mode only) for FULL TURNKEY CONTRACT FOR CONSTRUCTION OF 66/11KV KV SUBSTATIONS, DISTRIBUTION SUBSTATIONS ALONG WITH ASSOCIATED LINES AND RELATED WORKS ON TURNKEY BASIS IN LEH CIRCLE OF JAMMU & KASHMIR STATE UNDER INTEGRATED POWER DEVELOPMENT SCHEME (IPDS) & PRIME MINISTERS DEVELOPMENT PACKAGE (PMDP)","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NIT6771_15032018.pdf","C:\Users\Samir\Desktop\RFP\downloads\NOTICE INVITING TENDER (Tender invited through e-Tendering mode only) for FULL TURNKEY CONTRACT FOR CONSTRUCTION OF 6611_1.pdf","SOC","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for Renewal/ purchase of annual subscription based license (s) of Google Apps/Suite for business with 30 GB storage including necessary support for RECPDCL, along with rate contract initially for one year and extendable up to additional 2 years.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/EmailProcurementTenderDocument.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for Renewal purchase of annual subscription based license_1.pdf","IT services","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for Empanelment of vendor for supply of Stationery items to RECPDCL Corporate Office, Noida for a period of two years.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocumentStationeryTender.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for Empanelment of vendor for supply of Stationery items _1.pdf","ERP","","","","","","",""
"2026-09-01 11:14","Request for Proposal (RFP) (Invited through e-Tendering mode only) for Supply, Installation, Commissioning and Three Years On-Site Comprehensive Warranty Maintenance of Desktop Computers, Printers, UPS and other related items for all RECPDCL Offices at various locations in India and empanelment for the same for a period of one year","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/DesktopTenderNITDocument.pdf","C:\Users\Samir\Desktop\RFP\downloads\Request for Proposal (RFP) (Invited through e-Tendering mode only) for Supply Installation Commissioning and Three Years_1.pdf","computer, desktop, UPS, printer","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for Engagement of agency for providing housekeeping services at RECPDCL Corporate Office, Noida for a period of two years.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocument16112017.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for Engagement of agency for providing housekeeping servi_1.pdf","facility management services","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATION/REPLACEMENT OF SINGLE PHASE TWO WIRE (10-60 AMP) & THREE PHASE 4 WIRE (20-100 AMP) ELECTRICAL ENERGY METERS ALONG WITH ALL ASSOCIATED ACCESSORIES ON TURNKEY BASIS INCLUDING O&M SERVICES OF METER INFRASTRUCTURE FOR A PERIOD OF FIVE YEARS IN 10 DISTRICTS OF JAMMU PROVINCE OF THE STATE JAMMU & KASHMIR UNDER DEENDAYAL UPADHYAYA GRAM JYOTI YOJANA (DDUGJY).","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocumentJammuDDUGJY.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATIONREPLACEME_1.pdf","SOC, O&M","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATION/REPLACEMENT OF SINGLE PHASE TWO WIRE (10-60 AMP) & THREE PHASE 4 WIRE (20-100 AMP) ELECTRICAL ENERGY METERS ALONG WITH ALL ASSOCIATED ACCESSORIES ON TURNKEY BASIS INCLUDING O&M SERVICES OF METERING INFRASTRUCTURE FOR A PERIOD OF FIVE YEARS IN 45 TOWNS OF KASHMIR PROVINCE OF THE STATE JAMMU & KASHMIR UNDER INTEGRATED POWER DEVELOPMENT SCHEME (IPDS).","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocuemntKashmirIPDS.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATIONREPLACEME_2.pdf","SOC, O&M","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATION/REPLACEMENT OF SINGLE PHASE TWO WIRE (10-60 AMP) & THREE PHASE 4 WIRE (20-100 AMP) ELECTRICAL ENERGY METERS ALONG WITH ALL ASSOCIATED ACCESSORIES ON TURNKEY BASIS INCLUDING O&M SERVICES OF METERING INFRASTRUCTURE FOR A PERIOD OF FIVE YEARS IN 45 TOWNS OF KASHMIR PROVINCE OF THE STATE JAMMU & KASHMIR UNDER PRIME MINISTER'S DEVELOPMENT PACKAGE (PMDP) FOR URBAN AREAS.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/KAshmirPMDP1.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATIONREPLACEME_3.pdf","SOC, O&M","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATION/REPLACEMENT OF SINGLE PHASE TWO WIRE (10-60 AMP) & THREE PHASE 4 WIRE (20-100 AMP) ELECTRICAL ENERGY METERS ALONG WITH ALL ASSOCIATED ACCESSORIES ON TURNKEY BASIS INCLUDING O&M SERVICES OF METERING INFRASTRUCTURE FOR A PERIOD OF FIVE YEARS IN 09 DISTRICTS OF KASHMIR PROVINCE OF THE STATE JAMMU & KASHMIR UNDER DEENDAYAL UPADHYAYA GRAM JYOTI YOJANA (DDUGJY).","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/Kashmir-DDUGJY.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATIONREPLACEME_4.pdf","SOC, O&M","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATION/REPLACEMENT OF SINGLE PHASE TWO WIRE (10-60 AMP) & THREE PHASE 4 WIRE (20-100 AMP) ELECTRICAL ENERGY METERS ALONG WITH ALL ASSOCIATED ACCESSORIES ON TURNKEY BASIS INCLUDING O&M SERVICES OF METERING INFRASTRUCTURE FOR A PERIOD OF FIVE YEARS AT LEH & KARGIL OF THE STATE JAMMU & KASHMIR UNDER IPDS, PMDP-URBAN & DDUGJY.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocumentKARGILLEHPMDPIPDSDDUGJY.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATIONREPLACEME_5.pdf","SOC, O&M","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATION/REPLACEMENT OF SINGLE PHASE TWO WIRE (10-60 AMP) & THREE PHASE 4 WIRE (20-100 AMP) ELECTRICAL ENERGY METERS ALONG WITH ALL ASSOCIATED ACCESSORIES ON TURNKEY BASIS INCLUDING O&M SERVICES OF METERING INFRASTRUCTURE FOR A PERIOD OF FIVE YEARS IN 38 TOWNS OF JAMMU PROVINCE OF THE STATE JAMMU & KASHMIR UNDER INTEGRATED POWER DEVELOPMENT SCHEME (IPDS).","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocumentJammuIPDS.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATIONREPLACEME_6.pdf","SOC, O&M","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATION/REPLACEMENT OF SINGLE PHASE TWO WIRE (10-60 AMP) & THREE PHASE 4 WIRE (20-100 AMP) ELECTRICAL ENERGY METERS ALONG WITH ALL ASSOCIATED ACCESSORIES ON TURNKEY BASIS INCLUDING O&M SERVICES OF METERING INFRASTRUCTURE FOR A PERIOD OF FIVE YEARS IN 38 TOWNS OF JAMMU PROVINCE OF THE STATE JAMMU & KASHMIR UNDER PRIME MINISTER'S DEVELOPMENT PACKAGE (PMDP) FOR URBAN AREAS.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITJAmmuPMDP.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for turnkey contract for SUPPLY AND INSTALLATIONREPLACEME_7.pdf","SOC, O&M","","","","","","",""
"2026-09-01 11:14","Notice inviting tender (Invited through e-Tendering mode only) for Full turnkey contract for CONSTRUCTION OF 66/11KV SUBSTATION, 66 KV LINE,11KV LINE, AUGMENTATION OF EXISTING 66/11 KV SUBSTATION, INSTALLATION /AUGMENTAION OF DISTRIBUTION TRANSFORMERS ALONG WITH OTHER ASSOCIATED WORKS IN LEH CIRCLE ON FULL TURNKEY BASIS UNDER R-APDRP PART-B.","RECPDCL Tenders","https://www.recpdcl.in/assets/data/tenders/NITDocuemntLeh.pdf","C:\Users\Samir\Desktop\RFP\downloads\Notice inviting tender (Invited through e-Tendering mode only) for Full turnkey contract for CONSTRUCTION OF 6611KV SUBS_1.pdf","SOC","","","","","","",""
